target_name,repeat,split_seed,model,n_test,n_positive,n_negative,observed_prevalence,performance_prevalence,zedstat_auc,zedstat_auc_ci_low,zedstat_auc_ci_high,brier_score,calibration_intercept,calibration_slope,expected_calibration_error,max_calibration_error,mean_predicted_risk,observed_to_expected_ratio,sklearn_auc_check,auc_zedstat_minus_sklearn
FILD or FILA ADJUDICATED,2,2080380566,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7772111184210526,0.7332789325259772,0.821143304316128,0.03570435579049848,-2.3950204880055757,0.6077361286934952,0.06401826669032132,0.3781933246628013,0.08241195769205932,0.2396871397420567,0.777118206493298,9.29119277546242e-05
FILD or FILA ADJUDICATED,2,2080380566,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7752066781549116,0.7311646585556923,0.8192486977541309,0.017700931471175206,-3.198150290022168,0.13957766647802283,0.007107049040798648,0.029858265068225837,0.022057579399604024,0.8955237590625058,0.7751910973576059,1.558079730568096e-05
FILD or FILA ADJUDICATED,3,1856236192,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8248426092503987,0.7840799703179656,0.8656052481828317,0.40317139621053394,-4.58305296795392,0.1830411052868312,0.5694182328039535,0.9207327114210774,0.5891713192237067,0.033526897483366624,0.8248079432307402,3.466601965840255e-05
FILD or FILA ADJUDICATED,3,1856236192,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.820599180085601,0.7795069853641411,0.8616913748070608,0.01590679570941091,-0.16021364582232905,0.9482720953150315,0.0028533276684885363,0.0074151654796816135,0.019723785356179933,1.0014855699879117,0.8205930733967359,6.1066888650263e-06
FILD or FILA ADJUDICATED,3,1856236192,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5492755197368422,0.5017599855555478,0.5967910539181366,0.019843517771956705,-3.3912240143560495,0.06369160993415077,0.01723838279194969,0.023961800709626647,0.004263729960192391,4.6328183548617075,0.5492361338850241,3.938585181806342e-05
FILD or FILA ADJUDICATED,3,1856236192,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5505385694153309,0.5030013341148579,0.5980758047158038,0.019368929978912024,-3.793539915456079,0.02759715021239328,0.004306213076513237,0.010259729418228664,0.021311300500837398,0.926883200721463,0.5505387532532777,-1.8383794686549493e-07
FILD or FILA ADJUDICATED,3,1856236192,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7937926907894738,0.7508382426670933,0.8367471389118543,0.0501301036789624,-2.656745203515229,0.6798998290278686,0.1017573170950984,0.4809731271235468,0.12151040351485148,0.16256292340712034,0.7937387051082565,5.398568121728342e-05
FILD or FILA ADJUDICATED,3,1856236192,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7856799888353634,0.7422315047742286,0.8291284728964982,0.017296801356163,0.01028238809494623,1.0944062442935936,0.0066328746452566254,0.018784482088015458,0.025207750038340384,0.7836116428363942,0.7855959167440011,8.407209136229721e-05
FILD or FILA ADJUDICATED,4,344941306,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.808958840225564,0.7670128194430246,0.8509048610081034,0.4020408785798912,-4.549751878167783,0.17182971861090232,0.5674373272516985,0.925878133909911,0.5871904136714515,0.03364000153927148,0.8089017702017207,5.7070023843253104e-05
FILD or FILA ADJUDICATED,4,344941306,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8012363544480783,0.7587626605832367,0.8437100483129198,0.016991010175947372,-0.8476496920789187,0.7658189180796456,0.006080480664664766,0.03178305903249384,0.02214032343575995,0.8921769583478119,0.8012408681454397,-4.513697361430147e-06
FILD or FILA ADJUDICATED,4,344941306,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5601744473684211,0.5124851449818764,0.6078637497549659,0.02890027900052306,-3.422860464549117,0.08960513903120969,0.03740603729440999,0.2373442746082171,0.035610368203321044,0.5547004262065143,0.5600896962677143,8.475110070682579e-05
FILD or FILA ADJUDICATED,4,344941306,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5349967735453881,0.48775483924865654,0.5822387078421196,0.019366880245353414,-0.24408025374741363,0.9459489877242565,0.0037373124357161073,0.011959537480070673,0.020466361837390756,0.9651488904913935,0.5349967205565286,5.2988859522429266e-08
FILD or FILA ADJUDICATED,4,344941306,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7926052039473683,0.7495765198605193,0.8356338880342173,0.09307984892407349,-3.2730873415354282,0.915713897871036,0.2099068363956883,0.5905746070121646,0.2296599228154414,0.08601015874949589,0.7925656063132775,3.959763409078221e-05
FILD or FILA ADJUDICATED,4,344941306,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7879150057231431,0.7445995796613538,0.8312304317849324,0.01684121783015328,-1.2617384257756792,0.6658378778718758,0.0067336991316421695,0.02985823190274864,0.023797199757632843,0.8300592767608035,0.7879168207539928,-1.8150308497277834e-06
FILD or FILA ADJUDICATED,5,1150510078,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8053456847165992,0.7631490380217008,0.8475423314114976,0.40473137991740954,-4.547117938056987,0.18549119547093143,0.5695948433217194,0.9227928439792094,0.5893479297414725,0.033516850442518925,0.8053074652692981,3.821944730109106e-05
FILD or FILA ADJUDICATED,5,1150510078,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7983007932468831,0.7556342984337434,0.8409672880600227,0.016164952691786694,-0.254240264335369,0.8980902349684685,0.004102152777775992,0.009774022050521164,0.018543007670791464,1.0652579543968863,0.7982989631376598,1.8301092232775318e-06
FILD or FILA ADJUDICATED,5,1150510078,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5712838881578948,0.5234491084010969,0.6191186679146926,0.021269691313266295,-3.25272748599147,0.08403067413916811,0.019616009584227018,0.043168520499568916,0.00877639087962433,2.2507072315583336,0.5712319543389828,5.1933818911997776e-05
FILD or FILA ADJUDICATED,5,1150510078,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5442001711120963,0.49677594941851544,0.5916243928056771,0.019364998102866654,-3.832183597903356,0.01788449235574651,0.0024636186853614515,0.005444075294198342,0.020034390855510665,0.9859589224455905,0.5442000948945345,7.621756181741546e-08
FILD or FILA ADJUDICATED,5,1150510078,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.794335177631579,0.7514148656758378,0.8372554895873202,0.08186991559526718,-2.9612299728022724,0.9873630924552759,0.18757870571892013,0.5377365803560245,0.2073317921386732,0.0952728291980484,0.7942969082523356,3.826937924344964e-05
FILD or FILA ADJUDICATED,5,1150510078,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7912154148028212,0.7481006925765992,0.8343301370290432,0.017626865992496323,-2.943162506052395,0.2564914151283547,0.006794421008844713,0.01823202846125943,0.02523831442852715,0.7826626645647125,0.7911997529951087,1.5661807712508136e-05
FILD or FILA ADJUDICATED,6,1056497211,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8262728852087114,0.7856236068554786,0.8669221635619443,0.40485535855553895,-4.600755563721882,0.18885482514872265,0.5711301154081938,0.9198477726541575,0.5908832018279468,0.03342976472955273,0.8262448802305379,2.8004978173568063e-05
FILD or FILA ADJUDICATED,6,1056497211,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8206494160181372,0.7795610642135934,0.8617377678226811,0.015870509671800717,0.23885773587083317,1.0684311949077587,0.002842876968392359,0.006705975527281277,0.01942980234117787,1.0166385675416818,0.8206414800756366,7.935942500592041e-06
FILD or FILA ADJUDICATED,6,1056497211,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5638287565789474,0.51608805599333,0.6115694571645648,0.020006339081432227,-3.244172755089128,0.08579233425530615,0.017524872307364135,0.0301125282814875,0.004756854743461344,4.152551945569748,0.563748543438671,8.021314027639725e-05
FILD or FILA ADJUDICATED,6,1056497211,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5704027565304896,0.5225783393379064,0.6182271737230727,0.019384104445423628,-3.775206599372854,0.02889608839586911,0.0037911576219947004,0.0073854562783431735,0.02007672412524592,0.9838799545446826,0.5701648269221377,0.00023792960835189447
FILD or FILA ADJUDICATED,6,1056497211,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7950797894736843,0.7522065606316469,0.8379530183157217,0.027998958904648024,-0.8072639295398831,1.6388256827445051,0.08792647460700245,0.18386878893792644,0.10767956102675555,0.18344322944300415,0.7949719851797066,0.00010780429397772018
FILD or FILA ADJUDICATED,6,1056497211,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.783277289611312,0.7396883059795993,0.8268662732430248,0.01884061522921675,-2.883313545594679,0.25403571141983294,0.006244952876825541,0.035581267712223,0.024169862059631793,0.8172610323972204,0.7832811180808977,-3.8284695856871664e-06
FILD or FILA ADJUDICATED,7,1439170442,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8207218447368421,0.7796390359870516,0.8618046534866325,0.4049200562735721,-4.610699207664025,0.18815427570936172,0.570596205623052,0.9196561414387358,0.5903492920428052,0.033459998489031514,0.8206667736556027,5.5071081239366215e-05
FILD or FILA ADJUDICATED,7,1439170442,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8091243131939957,0.7671899302482458,0.8510586961397456,0.01571849749385402,0.17683583957817484,1.053540274324297,0.0016225894215052279,0.003452643090929018,0.019606024256511898,1.0075008661275293,0.809111968573163,1.2344620832660524e-05
FILD or FILA ADJUDICATED,7,1439170442,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5521128026315789,0.5045490918121514,0.5996765134510065,0.0628976457261474,-3.641201508424345,0.09073257789883277,0.12303642818166388,0.5257854290944045,0.135122040050973,0.1461870055566175,0.5520480822233231,6.472040825578063e-05
FILD or FILA ADJUDICATED,7,1439170442,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.542475904391065,0.4950841986352657,0.5898676101468643,0.019355793285910514,-0.24542227231972616,0.9509964642327503,0.0032074239997587524,0.010718569029914676,0.020938966139249292,0.943364934466687,0.5419171312544918,0.0005587731365731541
FILD or FILA ADJUDICATED,7,1439170442,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8152605197368421,0.7737677717136325,0.8567532677600517,0.028940649321778963,-2.105401363445965,0.8302399130605379,0.06320139051707974,0.3143047430317165,0.08295447693683283,0.23811959461566404,0.8151867887270875,7.373100975460734e-05
FILD or FILA ADJUDICATED,7,1439170442,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7978176576440619,0.7551198344631951,0.8405154808249287,0.015664015787959538,-0.1555418870670659,1.0547255842209935,0.00646916992317458,0.020462386598866344,0.02595200636274789,0.761139086652935,0.7978118436752094,5.81396885246388e-06
FILD or FILA ADJUDICATED,8,284541068,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8066486052631578,0.7645415695032151,0.8487556410231006,0.40442564946448617,-4.529438928324261,0.1810649359578028,0.5692844867461457,0.9203985906756981,0.5890375731658988,0.03353451005440319,0.8066131373109959,3.5467952161916116e-05
FILD or FILA ADJUDICATED,8,284541068,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7966591790769841,0.7538866958982534,0.8394316622557149,0.016612464834513174,-1.3499011912271297,0.581677246712227,0.0026685432888961073,0.008231038214369057,0.018890176900075346,1.0456803302712478,0.7965423676186355,0.00011681145834863127
FILD or FILA ADJUDICATED,8,284541068,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5087307828947367,0.46212609153355816,0.5553354742559153,0.1314316829904464,-3.821735290655442,0.0947043488382554,0.3003789136619955,0.5641901644555581,0.3201320000817485,0.061702942582150366,0.5086599984649414,7.078442979535637e-05
FILD or FILA ADJUDICATED,8,284541068,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5201292644132851,0.47322689351648745,0.5670316353100828,0.01936163769958844,-0.24357488036029148,0.9553907853396889,0.004957685572930584,0.010670639823257133,0.02134544697017533,0.9254004588122633,0.5201293286909439,-6.42776587511662e-08
FILD or FILA ADJUDICATED,8,284541068,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.780189302631579,0.736423566664376,0.823955038598782,0.024116146382718792,-1.9150906514635162,0.5174403553985183,0.026397036394850127,0.20957944094062278,0.03849832886428453,0.5130894509573977,0.7801464585499278,4.284408165122766e-05
FILD or FILA ADJUDICATED,8,284541068,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7462415289460809,0.7008001853601059,0.7916828725320558,0.017553312357403726,-1.0439886538347996,0.6863635395350003,0.006957560761920386,0.018790893353112417,0.020121791053030448,0.981676351160508,0.7462469560484799,-5.427102399035988e-06
FILD or FILA ADJUDICATED,9,238799131,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7855770615325076,0.7421225049426661,0.8290316181223492,0.407409797792673,-4.562471324376816,0.17763851191956095,0.5707613247732954,0.9358577714870868,0.5905144111930485,0.03345064243198544,0.7855060809255008,7.098060700683195e-05
FILD or FILA ADJUDICATED,9,238799131,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7846119071620112,0.7411006428774283,0.8281231714465942,0.016220339905173423,-1.1379542954992619,0.6466314804757347,0.009467937037058987,0.028272242059824343,0.02082969555519322,0.9483137363871976,0.7846055422594668,6.364902544464535e-06
FILD or FILA ADJUDICATED,9,238799131,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5683780526315789,0.520578217020028,0.6161778882431298,0.046801816547355,-3.374096149024419,0.2723985249145805,0.1257771097885388,0.37161321812105763,0.14553019620829186,0.1357318751325068,0.5683214482580574,5.6604373521507156e-05
FILD or FILA ADJUDICATED,9,238799131,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.521467933523079,0.47453272153358733,0.5684031455125707,0.020039833393465815,-3.8111196983952373,0.02326563682972997,0.00502555879130788,0.02543877177378128,0.021312794436475765,0.926818230177582,0.521467707948115,2.2557496393016407e-07
FILD or FILA ADJUDICATED,9,238799131,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7762842631578948,0.7323010719250436,0.820267454390746,0.07671719469915965,-2.9403273668368435,0.8400335545249008,0.16718726590384955,0.5491972847854885,0.18694035232360265,0.10566518236554702,0.7762015322676304,8.273089026433755e-05
FILD or FILA ADJUDICATED,9,238799131,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.773263526904226,0.7291166996898786,0.8174103541185733,0.017179198581580398,-0.4606060077946031,0.9339537216310586,0.009711298261768949,0.029156834071405846,0.025211290151927194,0.7835016098231342,0.7732557023939938,7.824510232179449e-06
FILD or FILA ADJUDICATED,10,77054240,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8268190496088195,0.7862133665611263,0.8674247326565127,0.4043115490033055,-4.578904683299132,0.18022661848607227,0.5701116473332969,0.9164212340996163,0.5898647337530499,0.033487484993505005,0.8267437742905587,7.527531826079237e-05
FILD or FILA ADJUDICATED,10,77054240,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8215643630085817,0.7805462459886371,0.8625824800285263,0.016293235262053615,-0.21838628873145044,0.9486650454592387,0.004498816521419974,0.010894690038772057,0.020627249369266576,0.9576209637133711,0.8215511767620031,1.3186246578644756e-05
FILD or FILA ADJUDICATED,10,77054240,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5708450526315789,0.5230154083802444,0.6186746968829134,0.027783447698709742,-3.3822563905272838,0.13048810810154188,0.03740333276080118,0.24114628915322445,0.04724463488784372,0.4181022134395974,0.5708324902140012,1.25624175777439e-05
FILD or FILA ADJUDICATED,10,77054240,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.548626483951677,0.5011222599920325,0.5961307079113215,0.01948141552297786,-2.9941721124254492,0.23115066261701261,0.005925726030194376,0.02388289012416004,0.020824038908834722,0.9485713365322576,0.5486264713886001,1.2563076912108784e-08
FILD or FILA ADJUDICATED,10,77054240,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.791732467105263,0.7486496481434851,0.8348152860670409,0.02824956291176245,-2.2256306842105453,0.6881698407231215,0.05424777609501372,0.29430673315153,0.0740008625147668,0.26693048903060257,0.7916777144372266,5.4752668036450736e-05
FILD or FILA ADJUDICATED,10,77054240,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7787850283475559,0.7349403197306384,0.8226297369644734,0.01711132798162955,-3.222499164511557,0.17951928070514706,0.008637496212968146,0.02939072881615025,0.0211366977067607,0.9345398554588279,0.7787792969431401,5.731404415842967e-06
FILD or FILA ADJUDICATED,11,1470016797,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8291493669590644,0.7887316189707707,0.869567114947358,0.4049554734284182,-4.601063128813344,0.18149099263629723,0.5703446309995638,0.9190614499398329,0.5900977174193169,0.03347426339173036,0.8290659865891694,8.338036989496977e-05
FILD or FILA ADJUDICATED,11,1470016797,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8236597846810205,0.7828042722202908,0.8645152971417502,0.015984798535630167,-0.08385903040139286,0.9981687804857541,0.0023311106386278645,0.005450879019055957,0.02105574196144271,0.9381330021960258,0.8236653711702031,-5.586489182585197e-06
FILD or FILA ADJUDICATED,11,1470016797,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5862127894736843,0.5382335538312102,0.6341920251161584,0.05757750430247372,-3.2937060886699756,0.38194949517787596,0.16036891821498567,0.4019620712751817,0.18012200463473876,0.10966503764939477,0.5861525499417375,6.023953194678189e-05
FILD or FILA ADJUDICATED,11,1470016797,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5499109768674774,0.5023844735109696,0.5974374802239851,0.019365591037905614,-0.2499800246339602,0.9651253395522478,0.004074920231946731,0.009905709927953012,0.022277397918358307,0.8866873273146056,0.5499112108123949,-2.3394491754924474e-07
FILD or FILA ADJUDICATED,11,1470016797,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.812656552631579,0.7709739794972523,0.8543391257659056,0.05892545672683038,-2.7161938815734508,0.9090306418279113,0.1435511547481896,0.48092468644895514,0.1633042411679427,0.12095880840864957,0.8125754446436919,8.110798788707463e-05
FILD or FILA ADJUDICATED,11,1470016797,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8051238147396635,0.7629119939772192,0.8473356355021079,0.018426914109874442,-2.027246961001935,0.49975030803709686,0.008676609525673219,0.026724576142054507,0.028384830695882695,0.6959029148839817,0.8051256131512661,-1.798411602527139e-06
FILD or FILA ADJUDICATED,12,2015180776,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7868002090643273,0.7434181290616689,0.8301822890669858,0.4061083336256961,-4.550130680061673,0.17519514156264568,0.5701900637175918,0.9281158480881602,0.5899431501373449,0.033483033772244604,0.7867480829210771,5.212614325023068e-05
FILD or FILA ADJUDICATED,12,2015180776,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7840030157357081,0.7404561936392818,0.8275498378321343,0.01628126005309017,-0.9680000618017216,0.7019011504808046,0.006797103012585904,0.029869695174837535,0.020882426111118367,0.9459191338517898,0.7839928270895986,1.0188646109465793e-05
FILD or FILA ADJUDICATED,12,2015180776,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5187214802631579,0.4718541278230245,0.5655888327032913,0.055429147643637156,-3.8042154544347904,0.02924783728297184,0.10239804285489897,0.5029984607614518,0.11060992586545343,0.17858330764800312,0.5186806170935758,4.08631695820727e-05
FILD or FILA ADJUDICATED,12,2015180776,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5232399415689988,0.4762619452276226,0.5702179379103749,0.019394094388915033,-3.1898369797792054,0.1846139384459795,0.003531038036953914,0.011419181381424073,0.02112978287031314,0.9348456887129549,0.5230010222095076,0.00023891935949116316
FILD or FILA ADJUDICATED,12,2015180776,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7775337105263158,0.7336193653759578,0.8214480556766738,0.09177924302151563,-3.164405345256064,0.8673701253206805,0.1979093039969035,0.5949482585416913,0.2176623904166566,0.09075103136532255,0.7774792941521242,5.4416374191568195e-05
FILD or FILA ADJUDICATED,12,2015180776,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7746282198602914,0.7305548290175964,0.8187016107029864,0.016641318573679346,-0.6399995537323946,0.8861763480930989,0.008071918386880003,0.04400027750678151,0.02564038438439937,0.7703896370512936,0.7745783821877376,4.983767255384297e-05
FILD or FILA ADJUDICATED,13,1565610880,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8210732302631579,0.780017354532702,0.8621291059936138,0.4056488971963711,-4.623077238660283,0.18465112298660732,0.5707028699944959,0.9230524341897774,0.5904559564142491,0.03345395402514124,0.8210387637195866,3.446654357130985e-05
FILD or FILA ADJUDICATED,13,1565610880,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8205596098173547,0.7794643890531203,0.861654830581589,0.015692901854759717,0.0004034412864164739,1.0252195912546436,0.003921108503401028,0.008346807181137946,0.021040388518710797,0.9388175699411188,0.8205642910471193,-4.681229764602612e-06
FILD or FILA ADJUDICATED,13,1565610880,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5400435328947368,0.49269898091232533,0.5873880848771483,0.06152909974256768,-3.676081628563818,0.11051942017437855,0.14256706478586648,0.4902203458483448,0.1612051749295734,0.12253382329929996,0.5399874055415618,5.612735317506168e-05
FILD or FILA ADJUDICATED,13,1565610880,genomic_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5487101884194153,0.5012044997583895,0.5962158770804411,0.01938694058962401,-2.6037884334113026,0.33298395674480713,0.0035202046589452272,0.008099325656744686,0.02027856862195021,0.974086819834595,0.5487106379564183,-4.495370029555801e-07
FILD or FILA ADJUDICATED,13,1565610880,combined_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7864779473684211,0.7430767056039576,0.8298791891328847,0.02058386204775482,-0.9551359158140186,1.1322537400014394,0.03928525917196712,0.13798952084798138,0.05903834559172019,0.33458062250516973,0.7864358380373577,4.2109331063411304e-05
FILD or FILA ADJUDICATED,13,1565610880,combined_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.7706048292871119,0.7263172345264457,0.8148924240477782,0.01790814974687646,-0.46913987074694136,0.9644166871440446,0.00964818568642882,0.04580868211337685,0.027499405235735748,0.7183095870773145,0.7706042374596174,5.918274945670987e-07
FILD or FILA ADJUDICATED,14,873591530,zebra_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8102351255060729,0.768379232532882,0.8520910184792638,0.40318185447766547,-4.5550700566171685,0.18756508940623892,0.5681186284079196,0.9187015765456092,0.5878717148276728,0.03360101519009714,0.8101847652406903,5.036026538263183e-05
FILD or FILA ADJUDICATED,14,873591530,zebra_isotonic,7695,152,7543,0.019753086419753086,0.019753086419753086,0.8082787574045205,0.7662850536901624,0.8502724611188786,0.01611958466749178,-0.3012139899593723,0.8787022657040733,0.0033206719196903845,0.011471182974028368,0.018139836605405493,1.088934087414374,0.8082790248191073,-2.6741458680756836e-07
FILD or FILA ADJUDICATED,14,873591530,genomic_raw,7695,152,7543,0.019753086419753086,0.019753086419753086,0.5798454802631579,0.5319206414465738,0.6277703190797419,0.04075545526623405,-2.691492886754642,0.7285908535481762,0.13921840631943505,0.223642213876248,0.15897149273918815,0.12425552581405523,0.5798021169854238,4.336327773402093e-05
